"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mb3747",3584.09490054781,0.755298526220341,0.138440536969637,0,1,1
"Mb2828",369.587215856814,0.755448649055101,0.145118666292986,0,1,1
"Mb3092",325.90445781333,0.757191938358711,0.154510004371126,0,1,1
"Mb0274C",1057.78277291742,0.758625171073161,0.190582481336213,0,1,1
"Mb0453C",3349.05964073174,0.758853294397484,0.114132381386501,0,1,1
"Mb0491C",593.050575482904,0.758959305733164,0.172097429407679,0,1,1
"Mb3141",30.7573237097231,0.761257085241826,0.398153109166664,0,1,1
"Mb3428",176.444760760345,0.761366735177479,0.232960568320662,0,1,1
"Mb1476C",1325.89586768906,0.761930555534124,0.27228680917397,0,1,1
"Mb1792C",463.36429055774,0.76222555445151,0.122118660823234,0,1,1
"Mb3106C",157.7544712366,0.762461172826176,0.181830882299382,0,1,1
"Mb1042C",683.075066604396,0.763297115139906,0.137993144700994,0,1,1
"Mb1821",4929.52359804148,0.76386535994097,0.159875070546973,0,1,1
"Mb1189C",2289.17735009458,0.763881381953332,0.137130244328554,0,1,1
"Mb2397C",3266.6781513529,0.76403843618582,0.14215806723134,0,1,1
"Mb2709C",1723.06409826235,0.764559385315856,0.112965756933265,0,1,1
"Mb2554C",2698.42387404302,0.766779642950093,0.111190364264503,0,1,1
"Mb2854C",114.869787075787,0.768273112762535,0.192693198937769,0,1,1
"Mb0253C",5443.25482098567,0.770813072199195,0.107445984630732,0,1,1
"Mb0460",353.30595426963,0.773468220417767,0.174884198953529,0,1,1
"Mb3339",1928.34618014842,0.774134765373145,0.11925543505264,0,1,1
"Mb2044C",628.152769259092,0.775494403738525,0.132862669427576,0,1,1
"Mb2669",333.017963124167,0.775562333523694,0.134621751273145,0,1,1
"Mb3348",1086.21929402109,0.777199318541836,0.126452062034837,0,1,1
"Mb0002",3770.84917018187,0.777270472223333,0.0891015976963424,0,1,1
"Mb3864C",742.726006175948,0.777467126083461,0.19673831858718,0,1,1
"Mb0375C",126.5342454572,0.777545532851918,0.186996560704893,0,1,1
"Mb2003C",8828.55210953037,0.777721422339418,0.0949584432401401,0,1,1
"Mb3856",1001.50977359765,0.779414801542642,0.104724535206695,0,1,1
"Mb0366",578.65386465006,0.779870366341216,0.137551524750293,0,1,1
"Mb0471",8889.40159037295,0.780698320320504,0.13627869378227,0,1,1
"Mb1774C",205.265039013178,0.781039729377826,0.173208494313694,0,1,1
"Mb3323",5184.29524748194,0.781296592177065,0.181633554418207,0,1,1
"Mb2914C",7094.35914319862,0.781361778564928,0.121392916592096,0,1,1
"Mb3630C",1921.04602786022,0.781666749645681,0.0944174696673119,0,1,1
"Mb1568C",383.238809512189,0.782843362040453,0.156918808857905,0,1,1
"Mb3135",38.0215159193388,0.783919792586618,0.355106059167149,0,1,1
"Mb2703",2715.6386757966,0.784153074412212,0.139485084680278,0,1,1
"Mb0351C",236.410661993635,0.784717292706742,0.198559296070919,0,1,1
"Mb0720",21648.3067145407,0.785706339068851,0.0929184116465671,0,1,1
"Mb2439C",737.198333317532,0.787592085610145,0.186696715215201,0,1,1
"Mb0881C",962.341380987291,0.789054996886412,0.10305662113144,0,1,1
"Mb3919C",609.730628228435,0.790927562809209,0.13953402482962,0,1,1
"Mb0753",5747.95354279494,0.791788477435647,0.132228228435522,0,1,1
"Mb1416",1968.05413409149,0.792064401801625,0.125589892227524,0,1,1
"Mb2285C",604.185498565478,0.793212489772818,0.170338117298608,0,1,1
"Mb3488C",5858.80129283222,0.793245765167594,0.123275887073082,0,1,1
"Mb0748C",187.160185665319,0.794920908807759,0.16877628368077,0,1,1
"Mb1250C",718.548152444713,0.796904856889914,0.154954041976001,0,1,1
"Mb1617",1305.17178429648,0.797062473638642,0.123541086958172,0,1,1
"Mb2180C",2342.16246051003,0.799297229179524,0.137419193484688,0,1,1
"Mb0883",9406.21276300165,0.800803423276011,0.191724436732653,0,1,1
"Mb0905",605.413053590638,0.802872745986418,0.159222555872483,0,1,1
"Mb0518",1358.17662929217,0.803544773877933,0.156712039283368,0,1,1
"Mb2515C",1138.86402631192,0.803961823280408,0.185933427557979,0,1,1
"Mb1127C",3276.8752969874,0.804969782162607,0.122353133476233,0,1,1
"Mb0597",708.810711407658,0.80558078500032,0.11769812195355,0,1,1
"Mb2300C",607.389706520004,0.806019376930068,0.167886805132533,0,1,1
"Mb1340",17133.9488446983,0.806376579490083,0.093443438840352,0,1,1
"Mb2181C",2041.2423810029,0.81077733055116,0.174238258752332,0,1,1
"Mb0087",758.392341911531,0.811139726615376,0.616434849003183,0,1,1
"Mb1893",1538.97674532776,0.811943006340542,0.126452654851249,0,1,1
"Mb2288",270.301920988568,0.812452546204414,0.188577546682005,0,1,1
"Mb1799",3560.76653926119,0.814755911323126,0.105948572176429,0,1,1
"Mb3774",1248.46406591601,0.814787185431394,0.150593522444629,0,1,1
"Mb1197",1745.76492907494,0.814940754614514,0.128507918717089,0,1,1
"Mb0904",345.959184610748,0.815726548900498,0.165642374554305,0,1,1
"Mb2630",182.436415967792,0.816038205593953,0.232497047275238,0,1,1
"Mb2103C",96.7420349731781,0.816299248900612,0.29666420865852,0,1,1
"Mb2097C",144.382009479156,0.816612655531746,0.232345984749241,0,1,1
"Mb1965C",73.9982532606604,0.816827749345842,0.271172780760273,0,1,1
"Mb0184",4268.79486101207,0.817161068099544,0.121790852300813,0,1,1
"Mb1186A",742.300056050177,0.817389555324328,0.14893568790272,0,1,1
"BQ2027_ASNT",69.0981856981674,0.818363604418092,0.236951476518652,0,1,1
"Mb0776",353.912759248223,0.822502683879955,0.20618500041494,0,1,1
"Mb1479C",741.162078486268,0.823754630735854,0.161551987707998,0,1,1
"Mb0882",4085.40886476397,0.825499102166088,0.216313113233856,0,1,1
"Mb3221C",745.29834193218,0.825529435056146,0.154102921910037,0,1,1
"Mb0356",200.286681544065,0.827214629526028,0.176800811530173,0,1,1
"Mb3347",2086.26886892589,0.828892476342734,0.112625467243563,0,1,1
"Mb2667C",435.327779510316,0.829364388519118,0.17018862644805,0,1,1
"Mb1149C",964.414390723812,0.829847273250912,0.10434247031144,0,1,1
"Mb0285C",703.159110707246,0.830701493925215,0.30845270905909,0,1,1
"Mb0041C",3691.20399621779,0.830863802476945,0.124850242178166,0,1,1
"Mb3465C",2377.41671980842,0.830920199023818,0.0976255974183653,0,1,1
"Mb0268C",1353.87865483363,0.831517282383806,0.146559533331333,0,1,1
"Mb3629C",1856.42858277436,0.834298958065425,0.184394972376989,0,1,1
"Mb2670",681.976111322128,0.838253647470223,0.11831004379681,0,1,1
"Mb1994C",258.787516853347,0.839461385806162,0.155094288247514,0,1,1
"Mb2100C",408.377623995072,0.842012532972858,0.174439773876542,0,1,1
"Mb1611C",305.284313602623,0.84290783135252,0.16937818377858,0,1,1
"Mb3539C",2692.70311636364,0.847887135083757,0.139036196284543,0,1,1
"Mb0656",4659.94342322449,0.848616128908608,0.126360209852723,0,1,1
"Mb3290",1315.55679802096,0.84883856706948,0.158937691152861,0,1,1
"Mb3343C",941.915768851323,0.849270751462773,0.135109425010195,0,1,1
"Mb3563C",497.418164871259,0.849591720509746,0.191103915905268,0,1,1
"Mb1228",29120.5677684778,0.850147264304298,0.16633656996722,0,1,1
"Mb0595C",2162.25563357875,0.850431725989024,0.171961717743475,0,1,1
"Mb1801",1643.38598567376,0.851213477896175,0.105637290725956,0,1,1
"Mb3731C",1176.98336968897,0.851238247771678,0.184504839957255,0,1,1
"Mb1095",1728.03868288163,0.851472059022567,0.132953551287024,0,1,1
"Mb3072C",918.603538194014,0.851970370393392,0.162993074028605,0,1,1
"Mb3819",1534.18060479785,0.852341761289159,0.117688171607065,0,1,1
"Mb2506C",116.99606976671,0.852474067498116,0.203686108610591,0,1,1
"Mb3436C",340.432621865989,0.852623058659732,0.183405469727371,0,1,1
"Mb2016C",252.508193057185,0.853663895686236,0.170161147018325,0,1,1
"Mb3439C",507.522050612517,0.853753963135223,0.125123350905612,0,1,1
"Mb1147C",495.304456019186,0.854872568724986,0.15460267821122,0,1,1
"Mb1198",2534.08282640812,0.855961430107667,0.101314999637376,0,1,1
"Mb2165C",1640.83995179544,0.857258478571427,0.141845247523934,0,1,1
"Mb0762",1359.33422022301,0.857463327570874,0.136939106262593,0,1,1
"Mb0452C",4923.98484126473,0.859035011698934,0.124296408245135,0,1,1
"Mb1343",2313.78551894611,0.859777872173342,0.110809670129141,0,1,1
"Mb3036C",2540.28162759528,0.865357105487491,0.19002926797079,0,1,1
"Mb3788C",1937.92683125312,0.866691584978705,0.164837233027851,0,1,1
"Mb1231C",516.811365123295,0.866907930391937,0.133825572851575,0,1,1
"Mb0752C",490.427467061891,0.867817811281981,0.128144757447862,0,1,1
"Mb1943C",4555.31565363575,0.868669000059346,0.168409057009325,0,1,1
"BQ2027_RRF",19.5934073955142,0.869048718342517,0.523754298926499,0,1,1
"Mb1685",700.42748191212,0.869141045513389,0.274728464876177,0,1,1
"Mb2750",1686.98653538767,0.869716734278889,0.133669195048303,0,1,1
"Mb0596",559.692327322984,0.870516650421937,0.127141321335533,0,1,1
"Mb2682",223.087077458112,0.871543772257484,0.214195886689154,0,1,1
"Mb2495C",3985.57733695058,0.872556505650999,0.106995600303384,0,1,1
"Mb1669",3579.67846990663,0.872801600109714,0.132791175365447,0,1,1
"Mb3422",1011.62231477949,0.876229736386815,0.165274051740313,0,1,1
"Mb2827C",50.7269594662302,0.876952639038688,0.287422347716622,0,1,1
"Mb2433C",1749.83974348776,0.877277234975669,0.154804170812931,0,1,1
"Mb2937C",1400.02421003088,0.87791578974123,0.166883376096917,0,1,1
"Mb2681",99.4750950551369,0.879935055441392,0.283036368525801,0,1,1
"Mb2635C",4583.03882431198,0.881362013670057,0.151131850536761,0,1,1
"Mb3355C",1549.88815278786,0.883057466853736,0.248648969943562,0,1,1
"Mb1619C",1068.63453078636,0.884707514184693,0.218202990023621,0,1,1
"Mb1782C",635.384361543902,0.886239859459169,0.121212397054557,0,1,1
"Mb3824",9379.43166179026,0.886441140369838,0.109024670987891,0,1,1
"Mb3840",8433.72609080273,0.886548138031208,0.105221422003592,0,1,1
"Mb3186C",1337.53082760766,0.887500316348566,0.174619948073418,0,1,1
"Mb1011C",367.048122015114,0.89002530479648,0.159379315005107,0,1,1
"Mb1538",1070.25212150822,0.891061388435892,0.173950003634596,0,1,1
"Mb2676",342.347573958691,0.891647980037754,0.15352627317895,0,1,1
"Mb3861",570.90160038271,0.891717635597796,0.125777412608589,0,1,1
"Mb0774C",1345.21826277897,0.891824450819539,0.281846645787034,0,1,1
"Mb3928C",212.310709307103,0.892256609058663,0.178024685823005,0,1,1
"Mb3058A",316.552724897605,0.893196324529608,0.161741029241217,0,1,1
"Mb2050C",352.108566812334,0.895512418141169,0.141727403348402,0,1,1
"Mb2193",1369.47624419219,0.895697074809529,0.153031615157981,0,1,1
"Mb0063",2539.72596406433,0.897836450309877,0.210408026608451,0,1,1
"Mb0363C",600.272886855719,0.901398612298346,0.12136628260556,0,1,1
"Mb0879",844.766777111516,0.902323606998817,0.140644947214688,0,1,1
"Mb2250",2094.8341199041,0.902847369949677,0.12624809683701,0,1,1
"Mb0754",2997.42058955906,0.903103684693442,0.0941979008702715,0,1,1
"Mb1410",821.044086304894,0.903645664602764,0.123697303152205,0,1,1
"Mb3080C",146.533906651619,0.904586761491053,0.314574995521073,0,1,1
"Mb2740C",11176.1522964307,0.90577960896727,0.123116115794019,0,1,1
"Mb1989C",192.373295796199,0.905942954971457,0.197476568933258,0,1,1
"Mb0592",2233.47771539346,0.906058145005121,0.127926330660749,0,1,1
"Mb1988A",1139.68869893891,0.909004335999874,0.146955562031087,0,1,1
"Mb0536C",382.952343379637,0.909788500755372,0.129235173869903,0,1,1
"Mb2787",249.291829082191,0.909962377248793,0.175779746553,0,1,1
"Mb3876",3773.45186435532,0.911074278624567,0.126305195931347,0,1,1
"Mb2244",12267.9350211239,0.912547165940007,0.133775970711292,0,1,1
"Mb0101",215.552539083183,0.913121114602087,0.189098229272165,0,1,1
"Mb3104",1503.40916251827,0.914565339617534,0.119820576200077,0,1,1
"Mb1310",2756.06942406097,0.916542112616167,0.108073361242336,0,1,1
"Mb1997C",423.853932478036,0.916692375080731,0.167861785718181,0,1,1
"Mb1247C",1523.61396416327,0.918945171506975,0.146661161886232,0,1,1
"Mb1078",244.048987564182,0.919447255645604,0.178408357587978,0,1,1
"Mb3216C",1481.4730896954,0.920250878742901,0.125239293918867,0,1,1
"Mb2708C",914.966965081385,0.921852892931456,0.144782315209726,0,1,1
"Mb0379C",58.2316816367706,0.923237806979516,0.393289166780901,0,1,1
"Mb1677",5210.68885095745,0.923958893107185,0.112318019542766,0,1,1
"Mb2481C",4859.79968531474,0.925316960050388,0.0862898292994103,0,1,1
"Mb0663C",1838.96610861735,0.927275864645255,0.144367282126923,0,1,1
"Mb1168",115.511236914538,0.927308086071031,0.20638267470657,0,1,1
"Mb2405",156.744374467476,0.92920796600453,0.2232130125109,0,1,1
"Mb2902C",3708.90311695174,0.930326970794392,0.218050896845638,0,1,1
"BQ2027_GLNT",0.891609934267107,0.931068446470598,2.29991804556817,0,1,1
"Mb0328",404.903686725264,0.931128400589845,0.183367520284789,0,1,1
"Mb3392",100.475843007339,0.932255994260024,0.211821652618918,0,1,1
"Mb3526C",2785.47941128952,0.932492078769092,0.196473698419394,0,1,1
"Mb2514C",60.5487863259948,0.933914640724986,0.296145934699345,0,1,1
"Mb0260C",292.954839038112,0.934309326734533,0.160337312419665,0,1,1
"Mb0769",479.015205714908,0.934819909310616,0.174191383847741,0,1,1
"Mb0619",52.2477160278949,0.937302216748682,0.284099862678975,0,1,1
"Mb2508C",2310.0087263108,0.93835285225255,0.214789597180041,0,1,1
"Mb3544C",711.301345854973,0.942732096303801,0.121501134185383,0,1,1
"Mb0617C",20.1247307876842,0.942825327190953,0.450526641941821,0,1,1
"Mb0235C",1063.11575654686,0.943934826522052,0.11961490619714,0,1,1
"Mb1832C",207.223595917988,0.946190295215051,0.292342314764992,0,1,1
"Mb3918C",171.23185915452,0.946360307151382,0.187278268267147,0,1,1
"Mb2704",2967.54652980178,0.947681826765936,0.180894843678771,0,1,1
"Mb3891",355.145549951724,0.948544343497003,0.205775088514308,0,1,1
"Mb0432C",1439.12082538209,0.950240845454918,0.142743585446564,0,1,1
"Mb1684",1173.10193061283,0.951471297254941,0.469326259471719,0,1,1
"Mb2128",2414.29501806813,0.95587941988466,0.0897952106693612,0,1,1
"Mb1337",5066.8444830905,0.956796678222872,0.112851051362902,0,1,1
"Mb1892",297.839859062278,0.957624050332773,0.168407410872493,0,1,1
"Mb1229",7602.12818129327,0.958120212567635,0.178324918874625,0,1,1
"Mb1800",3001.88191371857,0.959124815786163,0.109963977249748,0,1,1
"Mb3760C",1599.37183276709,0.959402741693321,0.208579551474229,0,1,1
"Mb3745C",1395.15014211108,0.960027941789995,0.152354598953636,0,1,1
"Mb3542C",82.3852720879275,0.96036814794679,0.227579415753248,0,1,1
"Mb1230",11196.4318303605,0.960564574046563,0.178098967601858,0,1,1
"Mb2043C",465.902008253768,0.960858183491293,0.146067929781531,0,1,1
"Mb3577",1011.22080689871,0.961692754916036,0.106721268593512,0,1,1
"Mb2213C",19717.9562504641,0.964971336872352,0.117769528036266,0,1,1
"Mb0655",2825.43020050034,0.969167528849295,0.120175213894744,0,1,1
"Mb2486",3182.21503930271,0.972018922820657,0.185963545634315,0,1,1
"Mb0457C",7077.01355550279,0.972542348401588,0.171658756327389,0,1,1
"Mb2418",4880.55256864151,0.976663046854191,0.212805603094438,0,1,1
"Mb0391C",4083.45005998251,0.978405292881048,0.125767097332798,0,1,1
"Mb3140",31.4817533777451,0.979071242018176,0.347554836928396,0,1,1
"Mb0166",494.688168912772,0.979865238975011,0.187192967485574,0,1,1
"Mb3531C",818.330198478133,0.981380780132737,0.11459806435544,0,1,1
"Mb0579C",1243.52630998456,0.984470526501755,0.137211066617634,0,1,1
"Mb0838C",6777.07161325018,0.985305328832899,0.164706476316758,0,1,1
"Mb0916",2139.33141771646,0.985354551611327,0.237943948294224,0,1,1
"Mb0533",26.1676988731389,0.98573164266634,0.421194719939017,0,1,1
"Mb1791",706.25009413149,0.986018530288762,0.215722101765588,0,1,1
"Mb0315C",793.930764971891,0.987050921306376,0.105735297375534,0,1,1
"Mb0009",14206.5831547205,0.98847006998734,0.103084015381679,0,1,1
"Mb2264C",1799.30386592503,0.992185983020324,0.127754896615755,0,1,1
"Mb1297C",3274.84576583615,0.993078112003823,0.117349115958101,0,1,1
"Mb3910C",2137.06594140304,0.993435505658749,0.108214791357479,0,1,1
"Mb2252",174.339225497685,0.993598265636204,0.196913890189908,0,1,1
"Mb0222",16201.5688438881,0.994657365432873,0.161596745670903,0,1,1
"Mb3108",484.522758014172,0.994677615379621,0.134688328121088,0,1,1
"Mb2593",1780.21060185255,0.994960625653637,0.129915194188007,0,1,1
"Mb0711",3887.57189538645,0.995180901087538,0.131333757070331,0,1,1
"Mb3166C",1279.75899664283,0.997245390178852,0.202592063106295,0,1,1
"Mb2407C",287.599424422397,0.998614860710595,0.288461099344773,0,1,1
"Mb3711C",1511.34376666569,0.999765054044295,0.142054462850657,0,1,1
"Mb0947C",2415.35733734452,1.00005192282462,0.113232366775272,0.000458551084781606,0.999634129181935,1
"Mb1418",1347.59313140931,1.00118093411899,0.116493124014513,0.0101373718747907,0.991911686028586,1
"Mb1679C",2523.57331522402,1.00639266854979,0.245252593312104,0.0260656511862384,0.979204974130963,1
"Mb3524C",2851.57861435302,1.00831851492836,0.197088690830815,0.0422069622224134,0.966333712456958,1
"Mb2191C",1470.8342296995,1.00868836156659,0.116881283194782,0.074334926252545,0.940743886765585,1
"Mb3742C",3088.34307199473,1.01214315320985,0.106344180696139,0.114187284441482,0.909089331523007,1
"Mb1191C",954.6338070848,1.01444321896766,0.134249103322218,0.107585217407354,0.914324723722405,1
"Mb3332",1126.49462685132,1.01519075507575,0.154263268257075,0.0984729239006724,0.921556771042848,1
"Mb1300C",353.018663164726,1.01525464074085,0.133708466038506,0.114088817206691,0.909167386916745,1
"Mb0454C",5126.56617089267,1.01922435300688,0.152010537340537,0.126467239332296,0.899362080022486,1
"Mb0828",9622.79014969906,1.02117758465392,0.144454453708044,0.146603888702017,0.88344468411136,1
"Mb3503C",356.550461466802,1.02250797288868,0.161294145843465,0.139546124076491,0.889018610717004,1
"Mb3184C",731.508632060256,1.02331533652885,0.207145869517091,0.11255516020285,0.910383236035726,1
"Mb1802C",299.961788733838,1.02549612615802,0.160693759178499,0.15866282728318,0.873934526645242,1
"Mb0259",150.247641139669,1.02608012038774,0.235947257282852,0.11053368743537,0.911986134833363,1
"Mb0380C",343.604274743333,1.02683694532867,0.243380567956004,0.110267411872914,0.9121973011863,1
"Mb1714",178.702959378617,1.03124299605974,0.221907147889139,0.140793103588317,0.888033391335126,1
"Mb2025",552.235189041616,1.03157514600368,0.137023117147793,0.230436634787888,0.817752496570102,1
"Mb2110",1664.89034234876,1.03705462869793,0.165384309013729,0.224051658339921,0.8227171072731,1
"Mb2011C",509.686664787774,1.03862075989524,0.191287216764591,0.201899324735145,0.839995429988766,1
"Mb3525C",1818.09736056887,1.03900117573629,0.204381697239107,0.190825187691146,0.848662554362578,1
"Mb0358",24204.052125077,1.0393266742883,0.165366699536967,0.237814955480272,0.812024618609528,1
"Mb1461C",1272.54920808257,1.04020114676521,0.169331847146163,0.237410430717768,0.812338398482052,1
"Mb1812",18141.9895583751,1.0415747376546,0.126712212129127,0.328103637021455,0.742833304138001,1
"Mb0759",2253.19515693537,1.04257951904678,0.153811157673729,0.276829845706633,0.781910762854398,1
"Mb1668",14035.7861512839,1.04353005066979,0.148237531020272,0.293650672472637,0.769024850851555,1
"Mb1961C",1502.11114810307,1.04518566570609,0.125820421504875,0.359128233442949,0.719499161313144,1
"Mb3656",611.159390536601,1.04615417998146,0.12482698594455,0.369745208796123,0.711572343415272,1
"Mb0257C",832.184918129009,1.04923042207973,0.158839153646605,0.309938834031176,0.756607470623641,1
"Mb3603",679.534612007057,1.05009299189112,0.220526441918494,0.227151861950552,0.820305657866239,1
"Mb1831C",248.8849572464,1.0504683389997,0.187920650441226,0.268561964218439,0.788266785366595,1
"Mb3822",5644.66118551796,1.05148892694864,0.122590878221276,0.420006183948685,0.674480936171117,1
"Mb0967",77.8012049166037,1.05235556779949,0.260414939702129,0.201046713600145,0.840662047539237,1
"Mb2404C",1027.47902183692,1.05667897340521,0.24007983328211,0.236083858566377,0.813367598952281,1
"Mb2601C",1371.53666195679,1.05842133929514,0.121624926496653,0.480340181720478,0.630985521450451,1
"Mb0102",1264.54480037472,1.06073371180031,0.112167561448256,0.541455221243521,0.588193854034028,1
"Mb2687",408.111388635237,1.0642773438002,0.195461138187787,0.328849736557084,0.742269267518908,1
"Mb3117",193.795518328675,1.06468105121342,0.216595256625295,0.2986263513855,0.765225156904132,1
"Mb1414",2137.124645125,1.0650001011653,0.146210153773048,0.444566259510244,0.656633235212324,1
"Mb0359",5956.0092894834,1.0664291049876,0.132764245660423,0.50035387658143,0.616825924151653,1
"Mb2432C",1347.13970618338,1.06951089044591,0.15086184830393,0.46075857632254,0.644971824186315,1
"Mb1916C",6654.38587353356,1.06951237376459,0.169008202093962,0.411295859629008,0.680855605194596,1
"Mb2012C",474.832798615089,1.07212270632197,0.156566789153922,0.460651372565773,0.645048747992566,1
"Mb2308C",178.9399173028,1.07355366695652,0.171699733034799,0.42838544741133,0.668370517936972,1
"Mb1143",125.953154857265,1.07394885350476,0.201202609780479,0.367534266008965,0.713220536962744,1
"Mb0111C",12468.2614583098,1.0781824225776,0.207604821068446,0.376592519264412,0.706476447934037,1
"Mb1644",3347.13639174758,1.07894405651332,0.109020497550723,0.72412122753876,0.468991313487028,1
"Mb2307C",119.041806704525,1.07899935208532,0.226739712028146,0.348414273700395,0.72752908442779,1
"Mb1606C",69.3690705850082,1.08081687728652,0.257677414238052,0.313635859493142,0.753797620836049,1
"Mb1569C",138.779478668992,1.08413115355894,0.303584617235635,0.277125877868952,0.781683452023279,1
"Mb2718C",1448.83148056933,1.08887767028063,0.144428787762953,0.615373649929805,0.538307988957631,1
"Mb1646C",894.530959965785,1.08921333446763,0.150280866017181,0.593644000277671,0.552750245252722,1
"Mb3420",685.970693838471,1.09135422042533,0.27789333934762,0.328738431226122,0.742353403391799,1
"Mb2640",1313.67199478241,1.09354432914461,0.169126414926526,0.553103009871338,0.580192875771489,1
"Mb1420",1744.8178803205,1.09715946202657,0.198455659610795,0.489577683081016,0.624432771648911,1
"Mb3773",1770.49567054012,1.09953299803715,0.168323323082349,0.591320300802606,0.554305829923399,1
"Mb3129C",1285.51708462731,1.10197373600553,0.174707517576202,0.583682588020568,0.559433884007454,1
"Mb3658C",2042.97502804381,1.10254170828633,0.141509489482466,0.724627787587615,0.468680406962803,1
"Mb1693",1438.0620997324,1.10255886440033,0.111201592822685,0.922278735376242,0.356383202933127,1
"Mb1616",1067.35403072096,1.1039281408526,0.130549787995046,0.796080502685651,0.425985245888651,1
"Mb0264C",170.742230724133,1.10477343920546,0.166611932859051,0.628847150426488,0.529449128268016,1
"Mb2294",1129.55389850745,1.1078310710435,0.20982107228946,0.513919168684554,0.607308505089676,1
"Mb2099C",69.673793933628,1.10901580887081,0.251470044370546,0.43351409565973,0.664641328028826,1
"Mb1991",414.038996591395,1.11079307263379,0.136675246485764,0.810630128589731,0.417578109459505,1
"Mb2841C",61.3058747136338,1.11128988453117,0.313193789568074,0.355338733519125,0.72233584118384,1
"Mb0456C",2022.00229540824,1.11299598685849,0.1983905986659,0.569563213268913,0.56897398496513,1
"Mb3821",1386.95403719585,1.11342164846949,0.160271003969421,0.707686641128974,0.479139875087746,1
"Mb2109",2124.14430962451,1.11534354595254,0.170637227323385,0.675957689666048,0.499067508498449,1
"Mb0381C",36.975477794083,1.11651652077623,0.340695013743886,0.341996554325333,0.732353485340247,1
"Mb3468",3106.21318137211,1.11670582812846,0.118394955191739,0.985733116241792,0.324264094268993,1
"Mb2472C",2748.48088579964,1.11769314644261,0.14840060596596,0.793077263239806,0.427732808859956,1
"Mb1017C",402.070082447248,1.11912844425074,0.174225350430131,0.683760680960775,0.494126298764758,1
"Mb0531",503.393788144814,1.12164505636197,0.128806832435892,0.944399097947788,0.344965742272209,1
"Mb3817",758.591039272853,1.12282753143981,0.133639499544504,0.919096014714608,0.358045353600803,1
"Mb2632",535.82338412353,1.12400923636144,0.196106890795142,0.632355323459718,0.527154720454084,1
"Mb3234C",1436.6623900008,1.12511694154493,0.157870722960181,0.792527830359595,0.428052970925667,1
"Mb2533C",459.970953646115,1.13119370583894,0.153580326210488,0.854235103389036,0.39297473678767,1
"Mb2210",497.607094459318,1.13334063521925,0.152457694107041,0.874607450940681,0.381787532253097,1
"Mb0824",1038.17114790187,1.13587404246734,0.158299954216045,0.858332797000698,0.390708724374236,1
"Mb0464C",267.237768871401,1.13670372254039,0.175283198380835,0.779902031701754,0.435448542500546,1
"Mb2290C",153.352508711255,1.13752343339229,0.184267882481994,0.746323404490874,0.455472076560286,1
"Mb3892C",3181.0998402173,1.13875574777613,0.225157639134776,0.616260448942922,0.537722637954468,1
"Mb0455C",7515.00710633201,1.13915462910747,0.170777104931781,0.814831877862411,0.415168551074654,1
"Mb1419",6148.30284036683,1.13963411241517,0.118390683048297,1.17943497596177,0.238225014715861,1
"Mb1417",620.932286523987,1.14027113195142,0.139463985261759,1.0057874919331,0.314517805409951,1
"Mb3160A",185.198042378662,1.14120035633937,0.202436074704362,0.697505899309589,0.485486248793674,1
"Mb3588",875.977068368736,1.14408960794495,0.193548533631424,0.744462410752946,0.456596773826359,1
"Mb2550",1634.15715253928,1.14464386693395,0.115399850413874,1.25341468307967,0.210054830607902,1
"Mb1144",249.691630715515,1.14548917496401,0.166520623211339,0.873700639345794,0.382281302685333,1
"Mb2316",1351.01274560717,1.15049384851469,0.185013873437061,0.813419262668874,0.415977718953764,1
"Mb2717",530.388754497353,1.15231702676279,0.148726813932337,1.02413964728707,0.305769320151021,1
"Mb1249C",1842.9624151199,1.15697921441846,0.190661927783428,0.823338021614718,0.410315797580794,1
"Mb1400C",443.509620164669,1.17067983379931,0.205372639237465,0.831073868617713,0.405931900808289,1
"Mb1713C",369.294716347266,1.17196604726771,0.14301396353225,1.20244235611956,0.229192187035846,1
"Mb0703",16372.0914950368,1.17546327870581,0.129079413812138,1.35934362826578,0.174037725174081,1
"Mb1992",895.030310464773,1.1756164030584,0.135659930364285,1.29453407934694,0.195481005653826,1
"Mb1711C",406.150362101964,1.17623464734943,0.132677538949104,1.32829300833678,0.184081328581082,1
"Mb0701",2549.43997608503,1.17663354938476,0.180989595527856,0.975932063219475,0.329098131779632,1
"Mb0438",3434.62188502925,1.17786976926693,0.147033251384533,1.20972479076692,0.226384513843776,1
"Mb2406",142.425232249575,1.18166761043912,0.180243659307946,1.00790014548438,0.313502401801878,1
"Mb2613",1493.89615775281,1.1845237407817,0.178401671006003,1.03431621319001,0.300988359718319,1
"Mb3125C",270.21556530193,1.18624506494803,0.18897882232932,0.985534054305182,0.324361812474308,1
"Mb2675",249.088209524122,1.18964544967988,0.180185197732505,1.05250293623684,0.292568864094215,1
"Mb3393",80.8877061102999,1.19697689260237,0.225546262132126,0.87333255155868,0.382481842837407,1
"Mb1284C",521.5824294233,1.19971053035999,0.140822727450478,1.41816973705623,0.156141215041703,1
"Mb3111",76.5134213269162,1.20253574033749,0.306371092990755,0.66107979822888,0.508561140000934,1
"Mb3168C",3013.16453927024,1.20325572574865,0.242458947081807,0.838309859029767,0.401856700200386,1
"Mb2869",2086.6216758762,1.20377410682105,0.180280618201299,1.13031621953683,0.258343002510476,1
